wav_filename,wav_filesize,song_name,artist,length,transcript
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Lame Niggaz 3.wav,545120,Lame Niggaz,['playboi carti'],3090,i heard you stalling with a lame nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 38.wav,384596,Pull Up,['playboi carti'],2180,she suck my dick with her jaw
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 84.wav,589220,Kelly K,['playboi carti'],3340,i might give your bitch the bone not no leash hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 29.wav,344024,Pull Up,['playboi carti'],1950,suck on my dick sauce
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 27.wav,569816,Old Money,['playboi carti'],3230,did it on my own huh made it by myself playboi
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 23.wav,659780,Other Shit,['playboi carti'],3740,ain't looking at y'all
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 77.wav,326384,Kelly K,['playboi carti'],1850,i go seventhirty hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 26.wav,322856,Let It Go,['playboi carti'],1830,we don't do no one on ones
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 40.wav,354608,Other Shit,['playboi carti'],2010,got money for buying this shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 11.wav,1091960,Long Time,['playboi carti'],6190,just to feel like this it took a long time
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 34.wav,356372,RIP,['playboi carti'],2020,she throwin' the bag like a freezer
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 52.wav,619208,RIP,['playboi carti'],3510,all my dogs fight with my dog yeah shootin' with my dogs
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 29.wav,351080,Let It Go,['playboi carti'],1990,she the type of bitch i love to fuck
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 26.wav,1390076,Long Time,['playboi carti'],7880,i'd rather get caught with it than without it
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 46.wav,446336,Kelly K,['playboi carti'],2530,face down ass up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 35.wav,352844,RIP,['playboi carti'],2000,yeah hit like a boss
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 7.wav,299924,Home,['playboi carti'],1700,bring that money home
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 19.wav,326384,Long Time,['playboi carti'],1850,i can't wife no thotties yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 1.wav,666836,Let It Go,['playboi carti'],3780,i think the xans tryna tell me something
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 19.wav,506312,Home,['playboi carti'],2870,girl i'm waiting on you bring that bag home ooh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 0.wav,1296584,Old Money,['playboi carti'],7350,yo pi'erre you wanna come out here
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 51.wav,619208,Kelly K,['playboi carti'],3510,walk inside that bit i made 'em stand up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 11.wav,582164,dothatshit,['playboi carti'],3300,sucking on my dick like she knew the dick
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 25.wav,1077848,Other Shit,['playboi carti'],6110,cooking that shit then airing it out
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 36.wav,601568,Home,['playboi carti'],3410,she respond back i was in my zone
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 3.wav,529244,FlatBed Freestyle,['playboi carti'],3000,effin and i'm smoking oregan
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 45.wav,613916,FlatBed Freestyle,['playboi carti'],3480,too much lean too much ice
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 32.wav,546884,FlatBed Freestyle,['playboi carti'],3100,looking dap boy young boy you get clapped
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 10.wav,594512,Home,['playboi carti'],3370,you know i treat you good i don't wanna meet your hoes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 23.wav,677420,Kelly K,['playboi carti'],3840,fuckin' with young carti you'll get high hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 9.wav,638612,Other Shit,['playboi carti'],3620,what what what i be on other shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 39.wav,733868,FlatBed Freestyle,['playboi carti'],4160,i've seen that bitch run round in nudy's cat
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 2.wav,268172,Other Shit,['playboi carti'],1520,i be on other shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 47.wav,590984,Kelly K,['playboi carti'],3350,walk around the club with your hands up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 12.wav,585692,Old Money,['playboi carti'],3320,sip it slow kickin' shit lean woah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Yah Mean 17.wav,578636,Yah Mean,['playboi carti'],3280,trying to bite my flow and my rhymes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 12.wav,612152,Long Time,['playboi carti'],3470,blue black jean jacket yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 15.wav,673892,Home,['playboi carti'],3820,we gettin' back in walked through the back door
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 11.wav,545120,Home,['playboi carti'],3090,i took you out the hood i took you to my shows
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Had 2 11.wav,324620,Had 2,['playboi carti'],1840,ridin' 'round i'm tinted
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 27.wav,356372,Pull Up,['playboi carti'],2020,fortyfive niggas with me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 28.wav,569816,dothatshit,['playboi carti'],3230,i'm fucking on your lil biddie y'all
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 29.wav,596276,FlatBed Freestyle,['playboi carti'],3380,i nut on her she make me 'lax
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Yah Mean 14.wav,735632,Yah Mean,['playboi carti'],4170,niggas water down like some fucking chlorine
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 17.wav,404000,Other Shit,['playboi carti'],2290,ooh yuh look at the squad
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 18.wav,726812,Home,['playboi carti'],4120,you drivin' lambos with some leg room
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 14.wav,552176,Old Money,['playboi carti'],3130,got some hoes they upstairs
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 56.wav,335204,RIP,['playboi carti'],1900,head to the loft
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 43.wav,545120,FlatBed Freestyle,['playboi carti'],3090,i'm in south side and i hang with blood
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 42.wav,379304,Other Shit,['playboi carti'],2150,walking designer bitch
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 34.wav,328148,Pull Up,['playboi carti'],1860,had to go cop me some rocks
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Home 37.wav,598040,Home,['playboi carti'],3390,the money kind of on the money kind of on
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 16.wav,797372,FlatBed Freestyle,['playboi carti'],4520,my bitch getting good head
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 29.wav,538064,dothatshit,['playboi carti'],3050,i wear raf simons never hilfiger y'all
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 8.wav,576872,Let It Go,['playboi carti'],3270,let it go on your block we gon' do a show
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 8.wav,684476,Other Shit,['playboi carti'],3880,what what i be on other shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 11.wav,351080,RIP,['playboi carti'],1990,i'm on kilo lit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 35.wav,499256,dothatshit,['playboi carti'],2830,fuck lil nigga fuck lil nigga up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Yah Mean 13.wav,583928,Yah Mean,['playboi carti'],3310,promethazine motherfucking lean
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 22.wav,296396,Pull Up,['playboi carti'],1680,yeah check it out
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 76.wav,560996,Kelly K,['playboi carti'],3180,first you flip a birdy hoe make a name hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 26.wav,601568,Pull Up,['playboi carti'],3410, clip with a beam hit a lil boy from afar
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 3.wav,545120,dothatshit,['playboi carti'],3090,bitches saying yeah he do that shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 0.wav,310508,Other Shit,['playboi carti'],1760,you on some other shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 2.wav,589220,dothatshit,['playboi carti'],3340,got these bitches saying yeah he do that shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 18.wav,508076,Old Money,['playboi carti'],2880,you need a code just to come in here oh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Had 2 18.wav,312272,Had 2,['playboi carti'],1770,went and copped them thangs
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Pull Up 60.wav,682712,Pull Up,['playboi carti'],3870,pull up drop top
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 42.wav,585692,FlatBed Freestyle,['playboi carti'],3320,i'm in south side and i got the gat
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 29.wav,578636,Old Money,['playboi carti'],3280,leave a nigga wet boy i got the well
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 52.wav,527480,Kelly K,['playboi carti'],2990,i'm a walkin' lick bitch where your camera
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 31.wav,596276,dothatshit,['playboi carti'],3380,ooh put your middle fingers up
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Top 18.wav,338732,Top,['playboi carti'],1920,i get that dope that she like
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 24.wav,534536,dothatshit,['playboi carti'],3030,i'd rather not talk about it just
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 18.wav,414584,RIP,['playboi carti'],2350,lil' boy hit like blitz
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 54.wav,705644,Kelly K,['playboi carti'],4000,the way i stole that bitch like where your man go
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 57.wav,628028,RIP,['playboi carti'],3560,i got a strap all on my dick ain't hittin' it raw
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 13.wav,257588,Long Time,['playboi carti'],1460,got vlone on me yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti FlatBed Freestyle 26.wav,513368,FlatBed Freestyle,['playboi carti'],2910,in la in live with slatt
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 42.wav,550412,dothatshit,['playboi carti'],3120,what what what what what
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 16.wav,613916,Kelly K,['playboi carti'],3480,hurry up we hoppin' on this jet though
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 49.wav,785024,Other Shit,['playboi carti'],4450,aye you fuck with them opps that's other shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Had 2 44.wav,592748,Had 2,['playboi carti'],3360,poppin' tags poppin' bags it ain't hard
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti dothatshit 5.wav,594512,dothatshit,['playboi carti'],3370,sucking on my dick like she new to dick
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 70.wav,640376,RIP,['playboi carti'],3630,fuck that hoe that one big ass booty bih
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 29.wav,721520,Long Time,['playboi carti'],4090,i ain't feel like this in a long time
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 25.wav,324620,Kelly K,['playboi carti'],1840,are you high hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 0.wav,1185452,Let It Go,['playboi carti'],6720,i'm with dro got that pack going for the low
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 3.wav,289340,Kelly K,['playboi carti'],1640,and i only fuck with
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Other Shit 39.wav,370484,Other Shit,['playboi carti'],2100,taking my time and shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Lame Niggaz 12.wav,359900,Lame Niggaz,['playboi carti'],2040,trying to fuck for fame bitch
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 5.wav,525716,Kelly K,['playboi carti'],2980,and i only fuck with rich hoes
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Long Time 17.wav,342260,Long Time,['playboi carti'],1940,tryna fuck me and my homie yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Kelly K 87.wav,578636,Kelly K,['playboi carti'],3280,i just like to press a hoe like that me hoe
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti RIP 28.wav,613916,RIP,['playboi carti'],3480,hold up hold up slatt move like a boss
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Old Money 11.wav,580400,Old Money,['playboi carti'],3290,sip the four actavis woah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Lame Niggaz 16.wav,529244,Lame Niggaz,['playboi carti'],3000,and i bought a uzi boy don't lose it
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Playboi Carti Let It Go 34.wav,672128,Let It Go,['playboi carti'],3810,and shoutout my og he know i keep it 
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Oh Yeah 57.wav,619208,Oh Yeah,['young thug'],3510,first it wet then it multiplying
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Jumped Out the Window 21.wav,673892,Jumped Out the Window,['young thug'],3820,black and white seats ore' ore' five rings horry horry
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Phoenix 5.wav,455156,Phoenix,['young thug'],2580,but i never told her that i wanna be with her
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Flaws 26.wav,370484,Flaws,['young thug'],2100,flaws and all ay
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Pussy 12.wav,310508,Pussy,['young thug'],1760,she with that nose bleed
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 49.wav,347552,Cruise Ship,['young thug'],1970,eat the cake out her panties
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Wyclef Jean 58.wav,889100,Wyclef Jean,['young thug'],5040,quick target on your head dot 'em dot 'em dot 'em
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Flaws 12.wav,448100,Flaws,['young thug'],2540,fuck on your lil bitch and get to moving with the skaters baby
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Me or Us 31.wav,372248,Me or Us,['young thug'],2110,i got them racks i was just buyin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Feel It 8.wav,423404,Feel It,['young thug'],2400,you know this dick make you make sounds swear yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Wyclef Jean 44.wav,717992,Wyclef Jean,['young thug'],4070,i do it my way i do
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Future Swag 6.wav,359900,Future Swag,['young thug'],2040,the head from your baby mama
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Pussy 15.wav,384596,Pussy,['young thug'],2180,whenever i ride they notice me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Just How It Is 41.wav,525716,Just How It Is,['young thug'],2980,i can tell you how to talk the most impeccable shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Light It Up 19.wav,382832,Light It Up,['young thug'],2170,y'all niggas worse than your mamas now
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Icey 44.wav,626264,Icey,['young thug'],3550,rag talk oh yeah the first time i bought a watch oh yeah
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Phoenix 51.wav,442808,Phoenix,['young thug'],2510,call the lil bitty bitch when i wanna do her
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 37.wav,578636,Cruise Ship,['young thug'],3280,i got twenty bitches with me and they ain't throwin' shade
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug On Fire 64.wav,550412,On Fire,['young thug'],3120,mm my chains i'm rick the ruler
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Future Swag 25.wav,451628,Future Swag,['young thug'],2560,i'm passin' hundreds to the bomb nigga
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 44.wav,326384,Cruise Ship,['young thug'],1850,dip and dab out the bag
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 14.wav,356372,Cruise Ship,['young thug'],2020,eat the cake out her panties eat the cake out her panties
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug RiRi 5.wav,635084,RiRi,['young thug'],3600,with a golden shovel iced out ap plus a rollie bezel on another level
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Me or Us 13.wav,529244,Me or Us,['young thug'],3000,you say that what you're doin' you're doin' you're doin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug RiRi 48.wav,605096,RiRi,['young thug'],3430,i got gangster bitch that ride and they gon' clap for me
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Future Swag 21.wav,594512,Future Swag,['young thug'],3370,that purple label all up under my garments
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Take Care 54.wav,582164,Take Care,['young thug'],3300,bill gates i'm your stepson
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Me or Us 19.wav,753272,Me or Us,['young thug'],4270,oops i meant dupree jury sittin' on their seat
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Phoenix 46.wav,453392,Phoenix,['young thug'],2570,i'ma nut on her booty she shine like a product
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 33.wav,585692,Cruise Ship,['young thug'],3320,ever since mom's titty bitch i was flaggin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Wyclef Jean 15.wav,245240,Wyclef Jean,['young thug'],1390,in the store and then dash
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Oh Yeah 16.wav,629792,Oh Yeah,['young thug'],3570,i'll walk past the street
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Me or Us 38.wav,728576,Me or Us,['young thug'],4130,bae you dig it understand
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Feel It 1.wav,719756,Feel It,['young thug'],4080,i want that pussy in a wraith
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Pussy 3.wav,626264,Pussy,['young thug'],3550,you didn't really get her wet 'cause you're big pussy whoa
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Harambe 57.wav,472796,Harambe,['young thug'],2680,how she can tell me to chill without changin' you
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Feel It 23.wav,732104,Feel It,['young thug'],4150,i'm so geeked up on your lovin' i don't need no mollies so for real for real
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Me or Us 36.wav,636848,Me or Us,['young thug'],3610,i'm smokin' powwow in japan
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Pussy 39.wav,361664,Pussy,['young thug'],2050,you's a you's a pussy it's a pussy wussy pussy
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Future Swag 61.wav,395180,Future Swag,['young thug'],2240,i think my dogs with my neighbors
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug RiRi 56.wav,670364,RiRi,['young thug'],3800,turn down upside right baby girl like i'm cookin' on ya
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Thief In The Night 10.wav,314036,Thief In The Night,['young thug'],1780,just like a gangsta just like a g
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Just How It Is 6.wav,569816,Just How It Is,['young thug'],3230,had to wear the dress 'cause i had a stick
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Jumped Out the Window 13.wav,656252,Jumped Out the Window,['young thug'],3720,playin' with the spider they pull up and then they chop rrr
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Future Swag 22.wav,430460,Future Swag,['young thug'],2440,they tourin' i fuck on that bitch in the back and they tourin'
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Phoenix 27.wav,430460,Phoenix,['young thug'],2440,baby come fuck for no reason
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Thief In The Night 33.wav,356372,Thief In The Night,['young thug'],2020,scoop them grits on a plate
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Flaws 5.wav,716228,Flaws,['young thug'],4060,i might be a lame if i don't pay that ho tuition
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Light It Up 11.wav,366956,Light It Up,['young thug'],2080,and she just been shoppin' and shit
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Cruise Ship 9.wav,449864,Cruise Ship,['young thug'],2550,play dip and dab out the bag dab out the bag
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Thief In The Night 36.wav,344024,Thief In The Night,['young thug'],1950,make her ride like a bike
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Thief In The Night 45.wav,650960,Thief In The Night,['young thug'],3690,my nigga get quiet sh sh nigga sit quiet sh sh
C:\Users\Milan\Documents\Programming\tranSLATor\dataset\data\dataset_wav_lines\Young Thug Jumped Out the Window 39.wav,652724,Jumped Out the Window,['young thug'],3700,i just hit my groove and now we growin' none but hercules
